amount,failure_reason,payment_method,customer_success_rate,previous_attempts,hours_since_failure,intervention,recovered,recovered_amount
9852.44,card_declined,card,0.878,0,1.69,request_card_update,1,9852.44
2889.3,network_error,card,0.818,0,0.25,retry_later,1,2889.3
2275.5,card_declined,upi,0.586,0,14.9,request_alternative_payment,1,2275.5
2999.89,card_declined,card,0.453,1,3.32,retry_now,0,0.0
5415.18,network_error,card,0.633,2,6.26,retry_now,1,5415.18
4190.34,insufficient_funds,card,0.494,2,21.03,request_alternative_payment,0,0.0
8825.61,card_declined,wallet,0.695,0,2.1,request_alternative_payment,0,0.0
14199.73,insufficient_funds,card,0.854,1,13.02,request_card_update,1,14199.73
2290.49,network_error,netbanking,0.854,0,1.63,request_card_update,0,0.0
2779.52,card_declined,wallet,0.832,0,7.58,retry_now,0,0.0
1584.78,insufficient_funds,upi,0.602,2,14.33,request_card_update,0,0.0
25374.29,insufficient_funds,card,0.818,3,9.2,request_alternative_payment,0,0.0
6380.03,expired_card,netbanking,0.743,1,8.53,retry_now,0,0.0
7339.57,insufficient_funds,upi,0.918,0,0.69,retry_now,0,0.0
1711.33,insufficient_funds,card,0.475,0,37.47,request_card_update,0,0.0
4995.32,insufficient_funds,upi,0.719,3,31.86,retry_now,1,4995.32
7514.51,card_declined,card,0.89,1,9.5,request_alternative_payment,0,0.0
4084.63,insufficient_funds,upi,0.944,2,24.15,retry_now,0,0.0
11822.48,network_error,wallet,0.902,1,3.03,request_card_update,1,11822.48
31782.09,network_error,upi,0.891,1,29.17,retry_now,0,0.0
2343.83,insufficient_funds,wallet,0.704,1,3.23,request_alternative_payment,0,0.0
2207.3,card_declined,card,0.573,2,40.79,retry_later,0,0.0
2477.46,insufficient_funds,netbanking,0.841,3,11.32,retry_later,0,0.0
18072.6,insufficient_funds,netbanking,0.837,1,0.54,request_alternative_payment,1,18072.6
11511.22,card_declined,card,0.893,4,25.45,retry_later,0,0.0
4486.24,insufficient_funds,wallet,0.832,2,19.49,request_card_update,1,4486.24
5148.4,expired_card,wallet,0.546,2,49.62,retry_later,0,0.0
2601.8,card_declined,card,0.856,3,27.27,retry_now,1,2601.8
10190.54,insufficient_funds,netbanking,0.795,0,7.55,request_alternative_payment,0,0.0
3689.59,expired_card,card,0.987,0,6.49,retry_now,0,0.0
4060.79,card_declined,card,0.776,0,26.26,request_card_update,0,0.0
8137.39,insufficient_funds,card,0.655,1,5.67,retry_now,1,8137.39
4301.84,card_declined,upi,0.951,3,73.06,retry_now,0,0.0
4143.19,expired_card,card,0.639,0,55.64,retry_later,1,4143.19
5042.48,card_declined,card,0.804,1,5.96,retry_later,1,5042.48
9447.24,card_declined,wallet,0.732,1,47.67,retry_later,1,9447.24
18664.67,card_declined,upi,0.848,1,20.59,retry_now,1,18664.67
7987.09,insufficient_funds,netbanking,0.96,0,39.42,request_card_update,1,7987.09
9507.58,insufficient_funds,card,0.702,0,65.41,retry_now,1,9507.58
4261.22,card_declined,card,0.519,0,15.86,retry_now,1,4261.22
2838.28,expired_card,netbanking,0.603,0,11.85,request_card_update,0,0.0
8437.0,network_error,card,0.796,0,11.33,retry_later,1,8437.0
5734.1,insufficient_funds,upi,0.464,1,8.5,request_card_update,0,0.0
1602.13,card_declined,wallet,0.831,2,25.15,request_card_update,0,0.0
3845.8,insufficient_funds,card,0.574,1,96.0,retry_later,0,0.0
4679.17,insufficient_funds,upi,0.713,2,2.36,request_alternative_payment,1,4679.17
3323.68,network_error,upi,0.932,0,5.09,retry_now,1,3323.68
16359.79,insufficient_funds,card,0.887,1,76.17,request_alternative_payment,0,0.0
7339.78,network_error,upi,0.846,0,3.39,retry_later,0,0.0
14998.91,card_declined,upi,0.619,1,4.77,request_alternative_payment,0,0.0
6172.96,network_error,card,0.612,2,28.41,retry_now,0,0.0
5336.38,expired_card,card,0.606,1,14.98,request_card_update,1,5336.38
2363.54,network_error,upi,0.642,1,0.62,retry_later,0,0.0
5047.95,expired_card,upi,0.495,1,9.5,retry_later,0,0.0
5052.49,network_error,wallet,0.901,1,23.9,request_card_update,1,5052.49
1674.89,card_declined,netbanking,0.806,3,9.31,retry_later,1,1674.89
3247.27,insufficient_funds,card,0.815,2,7.14,request_alternative_payment,0,0.0
3860.56,insufficient_funds,wallet,0.952,0,40.83,retry_now,0,0.0
6960.29,expired_card,netbanking,0.798,2,6.12,request_alternative_payment,1,6960.29
7232.02,insufficient_funds,card,0.912,0,21.73,request_card_update,1,7232.02
3140.5,expired_card,card,0.684,1,20.11,request_alternative_payment,0,0.0
7275.65,insufficient_funds,card,0.994,1,2.07,request_card_update,1,7275.65
4322.24,network_error,card,0.751,1,18.08,request_card_update,1,4322.24
503.46,insufficient_funds,upi,0.742,2,44.06,request_alternative_payment,0,0.0
3392.87,expired_card,card,0.89,0,67.23,request_card_update,0,0.0
11853.57,insufficient_funds,wallet,0.543,1,19.92,request_alternative_payment,0,0.0
1302.12,card_declined,upi,0.973,1,1.06,retry_later,1,1302.12
5471.71,expired_card,card,0.823,1,3.16,request_alternative_payment,1,5471.71
17772.4,insufficient_funds,wallet,0.617,0,17.75,request_card_update,1,17772.4
2720.86,insufficient_funds,upi,0.846,1,19.94,retry_now,1,2720.86
5008.6,expired_card,card,0.761,3,16.45,request_alternative_payment,0,0.0
1761.6,network_error,card,0.781,0,36.4,request_alternative_payment,1,1761.6
18379.26,insufficient_funds,upi,0.772,2,50.64,request_alternative_payment,0,0.0
4677.54,card_declined,upi,0.872,2,6.22,request_alternative_payment,0,0.0
5190.03,insufficient_funds,upi,0.682,4,1.83,request_alternative_payment,0,0.0
14774.14,insufficient_funds,netbanking,0.849,0,2.29,request_alternative_payment,1,14774.14
8487.72,card_declined,upi,0.337,3,21.33,request_card_update,0,0.0
2481.68,insufficient_funds,netbanking,0.756,0,10.55,retry_now,0,0.0
2979.08,card_declined,upi,0.939,1,44.56,retry_later,0,0.0
7428.94,insufficient_funds,upi,0.495,1,10.27,retry_now,1,7428.94
3034.79,expired_card,card,0.93,2,11.94,request_card_update,0,0.0
919.1,card_declined,upi,0.929,0,6.9,retry_now,0,0.0
4791.51,insufficient_funds,card,0.703,0,25.91,request_card_update,1,4791.51
1530.0,expired_card,upi,0.184,4,14.46,request_alternative_payment,1,1530.0
18218.97,network_error,card,0.861,2,2.92,retry_later,0,0.0
5759.6,insufficient_funds,upi,0.881,1,6.94,retry_later,1,5759.6
2423.71,expired_card,card,0.788,0,5.2,retry_now,0,0.0
2859.17,insufficient_funds,upi,0.631,4,4.35,request_card_update,1,2859.17
1102.87,insufficient_funds,card,0.708,2,1.69,request_alternative_payment,1,1102.87
2074.81,card_declined,wallet,0.657,4,30.04,request_card_update,0,0.0
11273.97,insufficient_funds,card,0.602,0,47.45,request_alternative_payment,0,0.0
29810.68,network_error,upi,0.451,0,19.31,request_alternative_payment,0,0.0
8940.17,card_declined,upi,0.777,2,61.93,request_card_update,0,0.0
4645.06,expired_card,card,0.606,2,18.82,retry_later,0,0.0
3539.09,insufficient_funds,netbanking,0.733,3,11.32,request_card_update,0,0.0
2326.21,insufficient_funds,wallet,0.464,0,7.81,request_alternative_payment,1,2326.21
25978.02,card_declined,netbanking,0.7,1,5.23,request_card_update,0,0.0
4299.24,insufficient_funds,wallet,0.744,0,0.36,retry_later,0,0.0
27165.34,expired_card,card,0.765,1,15.99,retry_later,0,0.0
15245.03,network_error,wallet,0.605,4,1.14,retry_later,0,0.0
1242.1,network_error,netbanking,0.877,2,14.95,request_card_update,1,1242.1
2934.91,network_error,netbanking,0.526,0,5.06,retry_now,1,2934.91
2927.66,insufficient_funds,netbanking,0.906,1,37.72,request_card_update,1,2927.66
4690.6,insufficient_funds,upi,0.558,1,16.01,retry_later,0,0.0
4764.47,card_declined,upi,0.705,1,51.83,retry_later,1,4764.47
50000.0,network_error,upi,0.4,0,1.18,request_card_update,1,50000.0
2112.04,insufficient_funds,card,0.868,1,1.98,retry_now,0,0.0
6005.13,insufficient_funds,upi,0.929,1,52.8,request_alternative_payment,0,0.0
8187.79,network_error,card,0.737,0,57.94,retry_now,0,0.0
4993.72,insufficient_funds,upi,0.624,0,4.82,request_card_update,1,4993.72
5460.73,card_declined,upi,0.795,1,78.31,retry_later,0,0.0
2167.54,insufficient_funds,card,0.714,1,8.48,retry_later,0,0.0
5444.61,card_declined,card,0.82,0,2.93,request_card_update,0,0.0
7527.46,card_declined,card,0.695,2,3.56,retry_now,0,0.0
6498.16,expired_card,upi,0.897,2,13.58,retry_now,1,6498.16
7890.02,network_error,card,0.431,0,0.25,retry_now,1,7890.02
15479.62,insufficient_funds,card,0.503,2,16.88,request_card_update,0,0.0
10580.48,network_error,card,0.713,1,30.58,request_alternative_payment,0,0.0
5293.47,network_error,card,0.62,0,46.61,request_card_update,0,0.0
1958.21,network_error,card,0.759,2,5.52,request_card_update,0,0.0
3093.9,expired_card,card,0.712,1,17.18,retry_later,0,0.0
4194.33,network_error,upi,0.713,1,10.26,request_card_update,1,4194.33
6118.49,insufficient_funds,upi,0.75,0,20.89,request_card_update,0,0.0
3410.2,card_declined,wallet,0.788,2,54.82,retry_now,0,0.0
2365.17,insufficient_funds,card,0.77,0,9.13,retry_now,1,2365.17
1932.62,card_declined,card,0.804,0,25.9,retry_now,0,0.0
1334.42,expired_card,card,0.831,2,58.82,retry_now,0,0.0
4143.24,card_declined,upi,0.566,0,77.84,retry_later,0,0.0
1542.96,insufficient_funds,card,0.74,4,43.13,retry_later,1,1542.96
2245.7,expired_card,card,0.664,0,13.85,retry_later,1,2245.7
3648.5,network_error,upi,0.801,0,53.13,retry_now,1,3648.5
1717.22,insufficient_funds,card,0.765,2,19.88,request_alternative_payment,1,1717.22
6775.0,expired_card,upi,0.833,1,10.98,retry_now,0,0.0
9039.61,insufficient_funds,upi,0.905,0,8.13,request_alternative_payment,0,0.0
3221.66,card_declined,netbanking,0.773,0,2.05,retry_now,1,3221.66
3524.77,card_declined,card,0.929,0,21.77,request_alternative_payment,1,3524.77
7685.86,expired_card,card,0.839,4,9.94,retry_later,0,0.0
2824.25,insufficient_funds,upi,0.914,0,11.59,request_card_update,1,2824.25
2673.13,insufficient_funds,card,0.763,3,7.75,retry_now,0,0.0
13021.95,network_error,card,0.881,1,20.46,request_card_update,0,0.0
10143.04,expired_card,upi,0.938,2,39.21,request_alternative_payment,0,0.0
8090.4,insufficient_funds,card,0.564,2,69.99,retry_later,0,0.0
10485.08,insufficient_funds,card,0.765,0,15.64,request_card_update,0,0.0
1028.0,expired_card,upi,0.642,4,4.04,retry_now,0,0.0
14768.64,network_error,netbanking,0.636,2,7.41,request_card_update,1,14768.64
6842.05,insufficient_funds,card,0.892,2,16.22,request_card_update,0,0.0
11224.1,card_declined,upi,0.633,1,21.96,request_card_update,0,0.0
6815.28,card_declined,wallet,0.889,1,51.87,retry_now,0,0.0
5199.58,network_error,card,0.795,1,4.28,request_alternative_payment,0,0.0
4011.6,card_declined,upi,0.603,0,10.64,retry_later,0,0.0
6707.01,network_error,card,0.84,0,2.97,retry_now,1,6707.01
3896.35,insufficient_funds,wallet,0.927,2,45.81,retry_later,0,0.0
10011.54,network_error,card,0.788,1,30.82,request_alternative_payment,1,10011.54
1405.33,insufficient_funds,card,0.742,0,6.45,retry_now,1,1405.33
3241.96,expired_card,wallet,0.776,3,0.98,request_alternative_payment,0,0.0
25669.32,insufficient_funds,upi,0.892,0,7.78,retry_later,1,25669.32
3030.03,insufficient_funds,card,0.98,3,5.4,request_alternative_payment,0,0.0
4130.88,insufficient_funds,netbanking,0.837,2,22.28,retry_now,0,0.0
2467.91,insufficient_funds,netbanking,0.895,2,15.19,request_alternative_payment,1,2467.91
6541.16,card_declined,upi,0.809,1,21.73,request_alternative_payment,1,6541.16
2774.38,network_error,card,0.846,1,0.98,retry_now,1,2774.38
4310.05,expired_card,card,0.658,0,27.72,retry_later,1,4310.05
9860.44,card_declined,wallet,0.935,3,5.43,retry_later,0,0.0
2858.87,card_declined,card,0.802,1,25.18,request_card_update,1,2858.87
9396.4,insufficient_funds,card,0.966,1,23.95,request_alternative_payment,0,0.0
9652.54,network_error,card,0.785,0,17.36,request_alternative_payment,0,0.0
11627.85,insufficient_funds,card,0.896,0,3.67,retry_now,0,0.0
5594.99,insufficient_funds,upi,0.695,3,11.49,retry_now,1,5594.99
50000.0,insufficient_funds,card,0.67,1,20.83,request_card_update,0,0.0
11623.92,insufficient_funds,card,0.689,1,2.21,request_card_update,0,0.0
6484.02,card_declined,card,0.583,0,66.59,request_card_update,0,0.0
2481.09,insufficient_funds,card,0.705,4,40.38,request_card_update,0,0.0
4626.45,insufficient_funds,card,0.512,2,4.65,request_card_update,0,0.0
15650.45,network_error,card,0.868,1,14.99,retry_now,0,0.0
19630.13,insufficient_funds,upi,0.915,4,7.15,retry_later,0,0.0
16315.27,card_declined,card,0.789,1,4.54,retry_later,1,16315.27
9370.74,card_declined,card,0.799,3,7.75,retry_now,1,9370.74
1831.09,expired_card,upi,0.718,0,7.61,request_card_update,1,1831.09
7382.91,network_error,upi,0.861,1,40.35,request_card_update,1,7382.91
1852.09,insufficient_funds,upi,0.541,1,59.07,retry_now,1,1852.09
1521.14,expired_card,wallet,0.619,0,12.57,request_card_update,0,0.0
6054.28,card_declined,card,0.876,1,21.07,request_card_update,0,0.0
7598.85,insufficient_funds,card,0.57,2,10.08,retry_now,0,0.0
10299.96,network_error,card,0.624,0,3.61,retry_now,1,10299.96
7442.05,network_error,card,0.295,1,25.07,request_card_update,0,0.0
7650.01,insufficient_funds,wallet,0.794,3,25.03,retry_later,1,7650.01
2274.4,card_declined,upi,0.832,1,23.7,request_card_update,1,2274.4
4597.24,insufficient_funds,netbanking,0.917,2,18.72,request_alternative_payment,0,0.0
1497.42,card_declined,wallet,0.571,2,1.88,request_alternative_payment,0,0.0
1006.77,expired_card,netbanking,0.821,0,4.88,retry_now,1,1006.77
9042.65,card_declined,card,0.768,2,25.57,request_alternative_payment,1,9042.65
2737.21,expired_card,netbanking,0.715,3,1.71,request_card_update,0,0.0
10048.63,insufficient_funds,card,0.822,4,23.28,retry_later,1,10048.63
12135.27,network_error,card,0.56,0,16.57,request_alternative_payment,1,12135.27
3046.47,expired_card,upi,0.822,0,8.8,retry_later,1,3046.47
8017.98,network_error,wallet,0.536,0,15.48,request_card_update,0,0.0
2946.19,insufficient_funds,netbanking,0.962,1,31.96,request_alternative_payment,1,2946.19
1141.95,insufficient_funds,card,0.741,0,30.79,retry_now,0,0.0
5518.39,insufficient_funds,netbanking,0.699,1,2.29,retry_now,0,0.0
3430.61,card_declined,upi,0.944,0,13.6,retry_now,0,0.0
3516.15,expired_card,upi,0.739,2,34.47,retry_later,0,0.0
24281.44,card_declined,card,0.691,4,0.25,retry_later,0,0.0
1475.14,insufficient_funds,card,0.874,0,10.51,request_alternative_payment,0,0.0
6791.93,insufficient_funds,card,0.864,0,10.65,request_alternative_payment,1,6791.93
2256.0,card_declined,netbanking,0.906,0,11.09,request_alternative_payment,1,2256.0
10340.28,card_declined,wallet,0.776,4,3.13,retry_later,0,0.0
6348.27,insufficient_funds,card,0.81,1,0.25,request_alternative_payment,0,0.0
6772.79,network_error,card,0.71,0,42.03,retry_now,1,6772.79
2347.91,insufficient_funds,card,0.712,1,0.25,request_card_update,0,0.0
2710.05,card_declined,netbanking,0.802,2,20.06,retry_now,0,0.0
10498.56,card_declined,upi,0.872,2,19.38,request_card_update,1,10498.56
20616.18,insufficient_funds,upi,0.446,1,40.22,retry_later,0,0.0
7342.54,card_declined,card,0.665,0,34.53,retry_later,0,0.0
2438.79,network_error,card,0.916,4,6.16,retry_now,0,0.0
6557.36,card_declined,wallet,0.901,2,0.25,retry_later,1,6557.36
34862.63,network_error,upi,0.882,0,48.1,retry_now,1,34862.63
5426.94,card_declined,card,0.817,1,14.71,retry_later,0,0.0
16101.47,insufficient_funds,card,0.703,0,13.11,retry_later,0,0.0
2765.37,expired_card,card,0.877,1,51.25,request_alternative_payment,0,0.0
4834.46,expired_card,card,0.734,3,1.83,request_alternative_payment,1,4834.46
8207.84,insufficient_funds,card,0.677,0,82.93,request_card_update,1,8207.84
6870.94,expired_card,upi,0.86,0,44.36,request_card_update,0,0.0
2708.32,network_error,card,0.782,1,76.93,request_card_update,1,2708.32
2616.46,insufficient_funds,card,0.784,0,51.18,retry_now,0,0.0
11023.9,card_declined,upi,0.745,0,39.81,retry_later,0,0.0
12970.51,insufficient_funds,card,0.686,0,22.15,retry_later,1,12970.51
16762.64,card_declined,upi,0.827,1,2.8,retry_later,1,16762.64
21169.94,expired_card,netbanking,0.62,0,11.27,request_alternative_payment,0,0.0
5568.54,card_declined,card,0.879,4,5.81,retry_now,0,0.0
3898.06,card_declined,netbanking,0.911,4,10.82,request_card_update,0,0.0
14735.07,insufficient_funds,card,0.814,1,7.33,request_alternative_payment,1,14735.07
8845.36,card_declined,card,0.849,0,42.64,retry_now,0,0.0
2278.4,network_error,card,0.646,0,9.22,retry_later,0,0.0
2187.0,insufficient_funds,upi,0.907,2,9.56,request_card_update,1,2187.0
7411.12,card_declined,card,0.759,2,8.12,request_alternative_payment,1,7411.12
4338.89,card_declined,netbanking,0.915,0,21.69,retry_later,0,0.0
4895.39,network_error,card,0.787,3,0.33,request_card_update,0,0.0
11792.51,network_error,upi,0.586,2,38.96,request_alternative_payment,1,11792.51
9176.7,network_error,card,0.737,0,4.56,retry_now,1,9176.7
14488.23,card_declined,card,0.276,3,7.9,retry_later,1,14488.23
1066.32,card_declined,upi,0.785,2,28.66,request_card_update,0,0.0
6123.64,network_error,card,0.954,3,7.16,request_alternative_payment,0,0.0
8716.25,network_error,card,0.886,3,21.89,request_alternative_payment,1,8716.25
1474.28,card_declined,upi,0.481,0,19.69,request_alternative_payment,1,1474.28
2960.98,expired_card,upi,0.856,1,15.08,retry_later,1,2960.98
2552.44,insufficient_funds,upi,0.888,0,1.9,request_alternative_payment,1,2552.44
5087.55,insufficient_funds,card,0.806,0,13.67,retry_now,0,0.0
18388.42,expired_card,card,0.872,0,4.4,request_card_update,1,18388.42
25216.77,insufficient_funds,card,0.842,1,8.14,retry_now,0,0.0
2606.5,expired_card,card,0.78,2,18.26,request_card_update,0,0.0
7619.29,card_declined,card,0.715,0,9.61,request_card_update,1,7619.29
7818.37,expired_card,card,0.708,1,9.32,retry_later,1,7818.37
6817.81,card_declined,card,0.776,3,9.92,request_card_update,0,0.0
6880.02,network_error,upi,0.854,1,9.35,retry_now,0,0.0
6375.3,network_error,card,0.574,0,32.65,retry_now,1,6375.3
19288.21,card_declined,card,0.676,1,24.46,retry_now,0,0.0
12078.31,card_declined,card,0.766,0,9.77,request_card_update,0,0.0
2141.09,insufficient_funds,card,0.659,1,28.47,retry_later,0,0.0
9450.0,insufficient_funds,netbanking,0.647,1,7.32,request_card_update,0,0.0
10209.68,expired_card,card,0.795,0,19.92,request_alternative_payment,0,0.0
6432.81,insufficient_funds,card,0.598,0,11.07,retry_later,0,0.0
12361.38,network_error,netbanking,0.631,0,23.9,retry_now,1,12361.38
5811.84,card_declined,card,0.829,3,22.83,request_alternative_payment,1,5811.84
5869.75,insufficient_funds,card,0.692,0,8.09,request_alternative_payment,0,0.0
5509.26,expired_card,netbanking,0.588,3,19.45,retry_now,0,0.0
994.86,insufficient_funds,upi,0.854,4,50.67,request_alternative_payment,0,0.0
4688.53,card_declined,wallet,0.644,1,13.12,request_card_update,0,0.0
2929.52,card_declined,netbanking,0.746,3,8.3,retry_now,0,0.0
1935.33,insufficient_funds,upi,0.591,1,48.62,request_alternative_payment,0,0.0
15747.04,insufficient_funds,card,0.832,0,39.02,retry_later,0,0.0
7484.27,network_error,upi,0.673,0,31.05,retry_now,1,7484.27
4882.09,insufficient_funds,card,0.965,4,2.65,retry_now,0,0.0
3182.27,network_error,upi,0.77,2,7.35,request_card_update,1,3182.27
6336.8,card_declined,wallet,0.572,4,0.41,retry_now,0,0.0
11051.73,insufficient_funds,card,0.928,1,1.53,retry_later,0,0.0
2580.2,insufficient_funds,netbanking,0.675,0,10.49,retry_later,1,2580.2
4980.72,insufficient_funds,upi,0.71,0,6.68,request_card_update,1,4980.72
10013.07,network_error,card,0.9,2,62.46,retry_later,0,0.0
1062.51,card_declined,netbanking,0.858,0,41.05,request_card_update,1,1062.51
