amount,failure_reason,payment_method,customer_success_rate,customer_tenure_days,historical_payments,historical_failed_payments,historical_recovered_payments,historical_recovery_rate,days_since_last_success,previous_attempts,hours_since_failure,payment_hour,previous_recovery_attempts,previous_recovery_success,customer_recovery_history,intervention,recovered,recovered_amount
6225.34,card_declined,card,0.937,601,10,0,0,0.0,2.03,0,16.23,1,1,1,1.0,request_alternative_payment,1,6225.34
4171.32,insufficient_funds,upi,0.811,254,20,4,4,1.0,72.61,1,4.28,14,2,2,1.0,retry_later,1,4171.32
5044.69,card_declined,card,0.681,802,20,8,7,0.875,11.71,0,13.12,14,0,0,0.0,request_alternative_payment,0,0.0
741.27,network_error,card,0.885,805,12,1,1,1.0,24.36,3,12.08,21,1,1,1.0,retry_later,1,741.27
4293.01,insufficient_funds,upi,0.87,477,25,4,3,0.75,11.9,0,59.65,8,0,0,0.0,request_card_update,1,4293.01
2737.38,expired_card,card,0.816,866,16,3,3,1.0,45.51,0,6.11,12,1,1,1.0,retry_now,1,2737.38
10421.75,expired_card,card,0.628,968,8,4,3,0.75,3.63,2,34.37,21,3,1,0.3333333333333333,request_alternative_payment,0,0.0
11083.56,insufficient_funds,upi,0.866,704,23,3,3,1.0,6.57,0,22.45,23,2,0,0.0,retry_later,1,11083.56
7931.02,insufficient_funds,wallet,0.502,880,16,8,3,0.375,13.94,1,5.93,11,0,0,0.0,retry_later,0,0.0
6860.67,expired_card,upi,0.982,457,17,0,0,0.0,14.12,1,26.53,6,3,2,0.6666666666666666,request_alternative_payment,0,0.0
1509.17,insufficient_funds,upi,0.885,308,15,1,1,1.0,21.14,0,5.3,11,3,3,1.0,retry_later,1,1509.17
8020.11,network_error,upi,0.631,290,21,11,7,0.6363636363636364,1.13,0,3.21,17,1,1,1.0,request_alternative_payment,1,8020.11
8272.66,insufficient_funds,upi,0.874,474,18,4,4,1.0,25.55,1,25.55,19,1,1,1.0,request_alternative_payment,1,8272.66
13539.24,insufficient_funds,upi,0.867,416,14,1,1,1.0,59.71,1,18.7,15,2,1,0.5,request_card_update,1,13539.24
27221.46,insufficient_funds,upi,0.696,265,17,7,6,0.8571428571428571,6.21,0,8.24,15,1,1,1.0,request_card_update,0,0.0
1290.96,insufficient_funds,upi,0.904,234,15,3,3,1.0,14.71,1,3.32,22,3,3,1.0,request_alternative_payment,1,1290.96
3664.37,expired_card,netbanking,0.809,541,18,3,2,0.6666666666666666,53.24,3,14.35,7,1,1,1.0,request_alternative_payment,0,0.0
2761.09,insufficient_funds,card,0.792,1012,15,2,2,1.0,1.35,0,13.02,15,2,1,0.5,request_alternative_payment,1,2761.09
5739.91,insufficient_funds,card,0.828,268,23,6,6,1.0,0.5,1,0.6,23,1,1,1.0,request_alternative_payment,1,5739.91
5053.9,network_error,upi,0.819,405,18,1,0,0.0,22.31,1,11.5,11,2,2,1.0,request_alternative_payment,1,5053.9
4146.12,expired_card,netbanking,0.526,790,17,8,7,0.875,23.58,0,19.29,20,0,0,0.0,request_alternative_payment,0,0.0
11376.18,card_declined,netbanking,0.851,833,15,1,1,1.0,35.34,1,8.0,3,1,0,0.0,retry_now,1,11376.18
2071.57,network_error,card,0.742,297,24,7,3,0.42857142857142855,42.16,2,0.8,19,2,2,1.0,retry_now,1,2071.57
2173.94,insufficient_funds,upi,0.795,284,16,6,6,1.0,3.02,1,44.04,16,2,2,1.0,retry_now,1,2173.94
2203.52,network_error,wallet,0.734,163,13,3,3,1.0,31.21,0,18.08,8,0,0,0.0,request_alternative_payment,1,2203.52
3747.83,network_error,card,0.87,399,17,2,2,1.0,31.53,0,7.42,20,2,1,0.5,request_alternative_payment,1,3747.83
1871.17,expired_card,upi,0.774,37,16,2,1,0.5,21.95,2,16.99,21,0,0,0.0,retry_later,1,1871.17
4809.44,card_declined,card,0.73,402,16,4,4,1.0,9.09,0,1.13,22,1,1,1.0,retry_now,1,4809.44
4379.99,expired_card,netbanking,0.903,569,18,2,2,1.0,5.71,2,8.35,9,2,2,1.0,retry_now,1,4379.99
2665.06,card_declined,card,0.952,413,27,1,1,1.0,29.76,2,27.32,6,1,1,1.0,retry_now,1,2665.06
10058.83,network_error,upi,0.898,701,23,2,2,1.0,0.55,0,47.7,9,0,0,0.0,retry_now,1,10058.83
4767.57,network_error,card,0.722,148,18,4,4,1.0,8.3,3,36.56,18,1,1,1.0,request_card_update,1,4767.57
11699.61,insufficient_funds,card,0.728,709,20,6,5,0.8333333333333334,3.36,1,9.4,7,1,1,1.0,retry_now,0,0.0
4277.63,expired_card,card,0.718,501,20,5,3,0.6,49.97,2,9.11,20,0,0,0.0,retry_later,0,0.0
4904.15,network_error,card,0.855,330,14,1,1,1.0,18.32,0,0.25,17,2,1,0.5,retry_now,1,4904.15
3187.42,expired_card,netbanking,0.761,485,15,2,2,1.0,0.99,1,14.99,4,0,0,0.0,request_alternative_payment,1,3187.42
4971.89,card_declined,card,0.777,546,23,3,3,1.0,33.6,1,56.25,2,1,1,1.0,request_alternative_payment,0,0.0
8839.43,network_error,card,0.756,610,17,4,3,0.75,39.33,1,22.64,18,1,0,0.0,request_card_update,1,8839.43
3597.97,insufficient_funds,netbanking,0.386,367,9,5,2,0.4,21.52,0,1.26,19,0,0,0.0,retry_now,1,3597.97
7569.81,expired_card,card,0.714,368,27,10,4,0.4,18.48,1,13.84,5,0,0,0.0,retry_later,0,0.0
2609.71,insufficient_funds,upi,0.698,201,20,6,6,1.0,36.48,1,2.21,11,1,0,0.0,retry_now,1,2609.71
9176.8,card_declined,card,0.877,792,12,0,0,0.0,6.44,2,2.62,22,1,0,0.0,retry_later,0,0.0
3144.05,insufficient_funds,wallet,0.702,427,14,4,3,0.75,112.61,1,6.84,20,1,1,1.0,request_alternative_payment,1,3144.05
9882.66,network_error,upi,0.798,189,24,4,2,0.5,106.35,3,36.93,20,0,0,0.0,retry_now,1,9882.66
5249.95,card_declined,card,0.766,363,10,0,0,0.0,5.07,2,40.35,5,1,1,1.0,retry_later,0,0.0
16881.21,expired_card,upi,0.815,332,28,6,5,0.8333333333333334,7.72,0,2.68,22,0,0,0.0,request_card_update,1,16881.21
1986.12,expired_card,card,0.655,761,14,4,3,0.75,136.0,1,7.22,1,2,1,0.5,retry_now,0,0.0
1534.95,card_declined,card,0.47,936,22,12,7,0.5833333333333334,12.6,2,0.87,3,1,1,1.0,retry_later,0,0.0
3054.04,network_error,card,0.68,492,22,8,6,0.75,42.01,1,4.67,5,2,2,1.0,request_alternative_payment,1,3054.04
1651.61,network_error,upi,0.882,599,16,2,2,1.0,61.05,0,16.56,4,1,1,1.0,request_alternative_payment,0,0.0
1654.09,card_declined,upi,0.704,468,24,8,6,0.75,2.46,2,38.03,0,0,0,0.0,request_alternative_payment,0,0.0
8220.89,insufficient_funds,card,0.59,543,14,6,6,1.0,21.76,0,48.27,15,0,0,0.0,retry_now,1,8220.89
4983.31,insufficient_funds,netbanking,0.555,119,15,8,6,0.75,80.27,0,9.73,10,1,0,0.0,request_card_update,0,0.0
3406.53,insufficient_funds,card,0.934,961,21,0,0,0.0,5.8,3,1.75,11,0,0,0.0,request_card_update,0,0.0
3668.81,card_declined,upi,0.951,582,18,1,1,1.0,21.45,2,1.62,4,1,1,1.0,request_alternative_payment,1,3668.81
3100.76,card_declined,card,0.701,289,21,9,6,0.6666666666666666,6.22,0,1.76,15,1,1,1.0,retry_now,1,3100.76
18722.64,card_declined,card,0.465,411,14,8,4,0.5,9.44,2,28.37,14,3,3,1.0,request_card_update,0,0.0
2776.06,expired_card,upi,0.826,338,13,2,2,1.0,56.45,1,23.07,1,1,1,1.0,request_card_update,1,2776.06
1736.26,insufficient_funds,upi,0.703,540,21,8,7,0.875,62.17,1,17.35,9,1,0,0.0,request_alternative_payment,1,1736.26
9452.49,expired_card,netbanking,0.511,950,21,10,5,0.5,5.34,0,3.78,7,2,0,0.0,retry_later,0,0.0
4207.35,network_error,upi,0.834,1011,24,4,3,0.75,5.97,0,18.33,17,0,0,0.0,retry_now,1,4207.35
25545.39,network_error,netbanking,0.959,433,25,1,1,1.0,36.99,0,5.51,2,1,1,1.0,retry_now,1,25545.39
3282.07,card_declined,wallet,0.877,595,7,0,0,0.0,15.25,0,65.72,10,2,2,1.0,retry_later,1,3282.07
9837.73,insufficient_funds,wallet,0.845,399,17,2,2,1.0,38.2,0,37.87,1,1,1,1.0,request_alternative_payment,1,9837.73
11884.03,expired_card,card,0.761,356,21,6,5,0.8333333333333334,39.72,1,13.07,12,1,1,1.0,retry_later,0,0.0
3294.88,network_error,card,0.788,363,17,2,2,1.0,15.09,0,27.41,5,3,2,0.6666666666666666,retry_now,1,3294.88
2759.64,network_error,upi,0.877,886,26,3,3,1.0,19.71,3,39.93,22,3,3,1.0,retry_later,1,2759.64
9047.89,insufficient_funds,card,0.644,539,14,6,4,0.6666666666666666,42.26,1,35.86,13,0,0,0.0,request_card_update,1,9047.89
7919.69,card_declined,netbanking,0.95,691,14,2,2,1.0,9.57,2,20.87,22,2,2,1.0,request_alternative_payment,1,7919.69
1617.61,card_declined,card,0.604,351,18,11,6,0.5454545454545454,17.93,0,13.56,3,1,0,0.0,request_alternative_payment,1,1617.61
2027.27,card_declined,netbanking,0.737,347,15,4,4,1.0,30.22,0,21.16,9,0,0,0.0,request_card_update,1,2027.27
657.24,network_error,card,0.909,361,13,2,2,1.0,22.45,0,25.87,12,0,0,0.0,request_card_update,1,657.24
8050.61,insufficient_funds,netbanking,0.838,437,18,1,1,1.0,27.94,1,64.02,13,2,2,1.0,request_alternative_payment,1,8050.61
4055.1,insufficient_funds,upi,0.453,285,19,12,4,0.3333333333333333,1.27,0,7.43,6,0,0,0.0,request_alternative_payment,0,0.0
4391.71,insufficient_funds,card,0.727,432,19,10,7,0.7,180.0,1,2.96,15,0,0,0.0,request_alternative_payment,1,4391.71
1292.12,insufficient_funds,upi,0.925,294,23,5,5,1.0,0.5,0,20.67,19,0,0,0.0,retry_now,1,1292.12
2077.07,insufficient_funds,upi,0.632,566,21,6,2,0.3333333333333333,13.91,0,14.8,20,1,1,1.0,retry_now,1,2077.07
3411.22,insufficient_funds,netbanking,0.689,682,22,10,8,0.8,16.63,1,0.53,19,2,0,0.0,request_alternative_payment,1,3411.22
2919.98,card_declined,upi,0.627,253,19,8,6,0.75,6.67,0,17.55,18,1,1,1.0,retry_now,1,2919.98
5494.28,network_error,upi,0.824,860,15,4,3,0.75,34.36,1,29.04,23,1,0,0.0,retry_later,1,5494.28
7974.21,network_error,card,0.76,699,20,5,4,0.8,36.87,1,5.97,0,1,1,1.0,request_card_update,1,7974.21
30726.58,insufficient_funds,upi,0.682,342,26,7,4,0.5714285714285714,19.87,2,9.23,1,1,1,1.0,request_alternative_payment,1,30726.58
4920.57,insufficient_funds,card,0.692,749,23,7,6,0.8571428571428571,18.14,2,2.31,16,2,2,1.0,retry_now,1,4920.57
12203.95,network_error,wallet,0.838,252,19,5,4,0.8,28.64,3,7.26,4,2,2,1.0,retry_later,1,12203.95
2574.0,card_declined,upi,0.858,631,17,0,0,0.0,1.05,0,79.82,4,0,0,0.0,retry_later,0,0.0
1309.28,insufficient_funds,netbanking,0.684,391,18,4,3,0.75,12.58,1,6.97,22,1,0,0.0,retry_later,1,1309.28
3771.97,card_declined,netbanking,0.945,517,18,1,1,1.0,45.31,2,8.11,5,2,2,1.0,retry_later,1,3771.97
1392.72,expired_card,card,0.79,453,15,1,1,1.0,30.74,1,12.49,20,1,0,0.0,retry_now,1,1392.72
5059.04,card_declined,card,0.828,423,13,2,2,1.0,31.66,2,12.66,20,1,1,1.0,request_card_update,1,5059.04
2678.01,expired_card,card,0.91,983,21,1,1,1.0,48.46,1,20.22,13,3,3,1.0,retry_later,1,2678.01
1047.1,insufficient_funds,card,0.812,486,12,0,0,0.0,1.51,1,2.23,11,2,1,0.5,retry_now,1,1047.1
20050.58,insufficient_funds,card,0.725,700,23,7,6,0.8571428571428571,84.9,0,26.27,21,2,2,1.0,retry_now,1,20050.58
3252.38,insufficient_funds,netbanking,0.868,214,18,3,3,1.0,15.35,1,1.3,8,0,0,0.0,request_alternative_payment,1,3252.38
1348.97,network_error,upi,0.719,456,28,12,10,0.8333333333333334,25.11,3,43.44,19,2,2,1.0,retry_now,1,1348.97
10257.15,card_declined,upi,0.848,228,18,2,1,0.5,12.47,0,2.87,22,2,2,1.0,retry_now,1,10257.15
2791.41,card_declined,upi,0.992,679,19,0,0,0.0,34.86,0,3.32,8,1,1,1.0,request_alternative_payment,1,2791.41
11960.04,expired_card,card,0.79,148,14,3,3,1.0,0.5,2,17.97,13,3,2,0.6666666666666666,request_card_update,1,11960.04
2780.75,card_declined,card,0.777,525,12,4,2,0.5,100.52,1,14.05,17,1,1,1.0,retry_later,0,0.0
3243.72,insufficient_funds,card,0.707,470,22,7,4,0.5714285714285714,21.22,1,13.8,9,1,1,1.0,request_alternative_payment,1,3243.72
6588.35,network_error,netbanking,0.844,599,17,4,3,0.75,101.42,1,81.08,5,2,2,1.0,request_alternative_payment,1,6588.35
8036.66,insufficient_funds,upi,0.915,665,15,1,1,1.0,39.22,3,17.31,17,3,3,1.0,request_card_update,1,8036.66
9246.31,card_declined,card,0.906,513,20,0,0,0.0,11.03,0,16.09,4,1,1,1.0,request_alternative_payment,0,0.0
4653.62,expired_card,upi,0.666,666,19,6,3,0.5,19.38,2,2.73,7,2,2,1.0,request_card_update,0,0.0
7631.86,card_declined,upi,0.91,718,20,2,2,1.0,36.68,2,10.36,8,1,1,1.0,retry_now,1,7631.86
9078.79,insufficient_funds,card,0.829,410,22,4,2,0.5,29.19,3,5.12,18,1,1,1.0,request_card_update,1,9078.79
5870.23,card_declined,card,0.61,493,16,5,5,1.0,38.82,2,27.5,18,2,2,1.0,retry_later,1,5870.23
4460.73,insufficient_funds,card,0.647,341,12,7,4,0.5714285714285714,42.64,1,18.55,10,0,0,0.0,retry_later,0,0.0
1573.34,insufficient_funds,netbanking,0.714,991,29,12,8,0.6666666666666666,59.98,1,27.2,6,1,1,1.0,retry_now,1,1573.34
8075.04,card_declined,netbanking,0.99,221,12,0,0,0.0,49.94,2,28.86,10,4,4,1.0,request_alternative_payment,0,0.0
5171.57,insufficient_funds,upi,0.87,920,16,5,4,0.8,9.87,3,13.72,0,1,1,1.0,request_alternative_payment,1,5171.57
3591.41,insufficient_funds,card,0.797,613,18,5,4,0.8,38.38,0,16.26,2,1,0,0.0,request_card_update,1,3591.41
13896.69,card_declined,card,0.936,582,23,3,3,1.0,20.32,0,30.46,1,1,1,1.0,request_alternative_payment,1,13896.69
1595.47,card_declined,card,0.833,488,20,2,2,1.0,32.01,0,36.74,4,1,1,1.0,retry_later,1,1595.47
18628.02,card_declined,card,0.691,448,25,5,1,0.2,15.77,0,16.07,1,1,1,1.0,request_alternative_payment,1,18628.02
4911.7,expired_card,upi,0.784,800,20,6,5,0.8333333333333334,3.32,0,15.5,14,2,2,1.0,retry_now,1,4911.7
6445.95,insufficient_funds,card,0.834,104,16,6,5,0.8333333333333334,27.55,2,4.01,2,0,0,0.0,request_alternative_payment,0,0.0
3645.17,insufficient_funds,card,0.885,395,20,5,5,1.0,30.42,1,41.76,7,0,0,0.0,retry_later,0,0.0
1317.56,expired_card,upi,0.762,455,16,3,2,0.6666666666666666,0.5,3,13.72,18,3,3,1.0,retry_later,1,1317.56
4471.62,insufficient_funds,card,0.717,237,21,6,5,0.8333333333333334,56.16,1,4.8,10,0,0,0.0,request_alternative_payment,1,4471.62
6535.4,expired_card,upi,0.841,708,12,1,1,1.0,12.48,0,30.66,6,1,1,1.0,request_alternative_payment,1,6535.4
8588.45,network_error,netbanking,0.922,197,15,0,0,0.0,0.5,0,24.87,21,1,1,1.0,request_card_update,0,0.0
4267.43,card_declined,upi,0.825,353,19,1,1,1.0,34.0,3,26.89,21,3,3,1.0,request_card_update,1,4267.43
865.37,insufficient_funds,wallet,0.911,408,16,3,3,1.0,22.23,2,3.72,0,0,0,0.0,request_card_update,1,865.37
1456.61,card_declined,upi,0.935,183,10,0,0,0.0,36.1,0,2.31,8,2,2,1.0,retry_later,1,1456.61
25817.53,network_error,netbanking,0.518,359,27,11,5,0.45454545454545453,22.3,4,8.25,1,2,2,1.0,request_card_update,1,25817.53
2086.34,insufficient_funds,upi,0.849,467,13,2,2,1.0,4.73,0,12.45,15,2,2,1.0,retry_later,1,2086.34
15659.5,network_error,netbanking,0.827,806,29,4,4,1.0,1.01,0,21.89,2,1,1,1.0,request_alternative_payment,1,15659.5
2368.29,network_error,card,0.599,267,19,10,6,0.6,59.58,1,63.88,18,2,2,1.0,request_card_update,1,2368.29
4320.94,network_error,card,0.834,472,17,3,3,1.0,102.39,2,35.07,3,0,0,0.0,retry_now,1,4320.94
8244.98,insufficient_funds,card,0.95,446,20,0,0,0.0,11.9,0,10.79,0,2,2,1.0,request_alternative_payment,0,0.0
2594.21,network_error,upi,0.572,363,17,9,6,0.6666666666666666,5.74,2,18.72,2,2,1,0.5,retry_later,0,0.0
17871.55,network_error,card,0.579,285,21,13,8,0.6153846153846154,0.5,0,34.75,21,3,1,0.3333333333333333,request_alternative_payment,0,0.0
5312.28,insufficient_funds,wallet,0.964,626,17,1,1,1.0,49.03,0,42.42,8,2,2,1.0,retry_now,1,5312.28
7229.13,expired_card,upi,0.63,718,24,10,6,0.6,7.28,1,2.61,15,0,0,0.0,request_alternative_payment,1,7229.13
4036.4,insufficient_funds,card,0.675,404,14,5,3,0.6,21.54,1,19.87,21,0,0,0.0,request_card_update,0,0.0
8469.01,expired_card,upi,0.768,344,27,3,3,1.0,27.54,2,10.79,23,2,2,1.0,retry_later,1,8469.01
17680.67,insufficient_funds,netbanking,0.728,623,24,4,4,1.0,75.98,0,11.55,14,5,4,0.8,request_alternative_payment,1,17680.67
4501.49,insufficient_funds,netbanking,0.801,331,23,2,2,1.0,45.26,0,11.2,8,1,1,1.0,retry_later,1,4501.49
19949.58,network_error,upi,0.811,515,15,4,4,1.0,0.75,2,69.97,16,0,0,0.0,retry_later,1,19949.58
3065.35,insufficient_funds,card,0.763,559,21,4,4,1.0,2.73,1,53.35,16,2,0,0.0,request_alternative_payment,1,3065.35
9213.91,insufficient_funds,netbanking,0.81,223,20,2,1,0.5,43.22,2,25.04,6,0,0,0.0,retry_later,0,0.0
7394.45,insufficient_funds,wallet,0.738,978,24,4,4,1.0,9.21,0,31.83,7,0,0,0.0,retry_later,0,0.0
2126.7,network_error,netbanking,0.955,553,18,2,2,1.0,3.32,0,29.24,14,2,2,1.0,request_alternative_payment,1,2126.7
5932.74,insufficient_funds,upi,0.629,294,19,9,4,0.4444444444444444,1.2,1,55.32,10,0,0,0.0,request_card_update,0,0.0
5029.55,card_declined,card,0.756,510,21,9,7,0.7777777777777778,14.75,0,24.37,0,2,1,0.5,retry_now,1,5029.55
2526.62,card_declined,wallet,0.706,496,19,5,5,1.0,41.06,1,0.3,23,2,1,0.5,request_card_update,1,2526.62
6658.14,card_declined,card,0.867,970,8,2,1,0.5,7.97,1,10.2,22,1,1,1.0,request_alternative_payment,1,6658.14
5620.77,card_declined,card,0.567,750,9,7,4,0.5714285714285714,8.95,0,16.87,12,1,1,1.0,request_alternative_payment,1,5620.77
4717.92,insufficient_funds,upi,0.596,1071,18,8,6,0.75,1.7,1,0.61,23,2,2,1.0,request_card_update,1,4717.92
4733.08,expired_card,upi,0.768,1017,20,6,5,0.8333333333333334,24.2,2,2.06,3,1,1,1.0,request_alternative_payment,1,4733.08
4652.62,network_error,netbanking,0.269,212,26,19,5,0.2631578947368421,18.76,2,47.95,12,0,0,0.0,request_alternative_payment,0,0.0
3725.79,expired_card,upi,0.571,272,23,8,5,0.625,4.5,2,0.4,5,0,0,0.0,retry_now,0,0.0
5591.82,network_error,card,0.91,206,26,3,3,1.0,1.44,1,3.36,20,2,2,1.0,retry_now,1,5591.82
2987.11,network_error,upi,0.805,863,14,2,2,1.0,58.34,3,4.72,2,1,1,1.0,request_alternative_payment,1,2987.11
41883.23,expired_card,netbanking,0.822,242,13,3,3,1.0,37.51,0,4.9,3,0,0,0.0,request_card_update,1,41883.23
1619.26,card_declined,netbanking,0.559,312,20,11,6,0.5454545454545454,9.12,0,3.73,17,3,2,0.6666666666666666,retry_later,1,1619.26
3131.93,expired_card,card,0.897,708,24,2,2,1.0,30.68,0,9.49,4,3,3,1.0,request_card_update,1,3131.93
3336.24,insufficient_funds,card,0.8,981,16,7,6,0.8571428571428571,53.81,0,49.87,7,1,1,1.0,retry_now,1,3336.24
25580.56,insufficient_funds,card,0.778,1075,21,6,4,0.6666666666666666,41.77,0,3.43,10,0,0,0.0,request_card_update,0,0.0
1739.03,card_declined,netbanking,0.823,654,24,5,4,0.8,130.71,1,19.51,5,1,0,0.0,retry_now,0,0.0
7029.92,card_declined,upi,0.85,411,20,2,2,1.0,13.34,0,5.93,11,0,0,0.0,retry_later,1,7029.92
6099.17,card_declined,upi,0.96,229,18,1,1,1.0,2.04,2,1.86,23,0,0,0.0,request_alternative_payment,0,0.0
6529.43,card_declined,card,0.744,785,17,5,3,0.6,180.0,1,26.01,8,3,2,0.6666666666666666,request_card_update,0,0.0
13443.72,card_declined,netbanking,0.928,624,19,1,1,1.0,49.7,1,25.45,4,0,0,0.0,request_card_update,0,0.0
13224.9,expired_card,netbanking,0.873,573,15,0,0,0.0,14.09,1,20.57,9,2,2,1.0,request_alternative_payment,1,13224.9
3485.71,insufficient_funds,upi,0.972,518,20,1,1,1.0,0.59,0,1.47,17,4,4,1.0,retry_now,1,3485.71
5839.54,insufficient_funds,card,0.675,447,22,5,2,0.4,30.8,1,36.57,10,0,0,0.0,request_card_update,0,0.0
1125.42,network_error,upi,0.871,170,20,2,2,1.0,48.66,1,19.22,23,1,1,1.0,request_alternative_payment,1,1125.42
5412.51,card_declined,netbanking,0.912,567,15,0,0,0.0,29.64,1,0.25,0,0,0,0.0,retry_now,0,0.0
2649.17,network_error,upi,0.77,200,12,2,2,1.0,14.8,0,38.15,22,0,0,0.0,request_alternative_payment,1,2649.17
4307.39,insufficient_funds,netbanking,0.882,469,27,6,5,0.8333333333333334,66.84,0,5.7,19,3,3,1.0,request_alternative_payment,1,4307.39
1298.41,insufficient_funds,card,0.773,481,20,5,4,0.8,0.99,0,1.88,6,0,0,0.0,request_card_update,1,1298.41
6912.53,expired_card,card,0.42,447,15,11,6,0.5454545454545454,12.3,0,4.48,18,0,0,0.0,request_card_update,0,0.0
1286.83,insufficient_funds,card,0.686,201,26,7,2,0.2857142857142857,7.12,1,18.91,16,0,0,0.0,retry_now,1,1286.83
5629.75,network_error,card,0.692,616,15,4,2,0.5,2.88,1,7.24,2,1,1,1.0,retry_now,1,5629.75
1874.3,insufficient_funds,card,0.552,387,13,8,6,0.75,101.72,1,21.32,12,1,1,1.0,retry_now,0,0.0
2533.81,card_declined,upi,0.863,324,21,4,4,1.0,31.56,0,4.51,12,2,2,1.0,retry_later,1,2533.81
12594.04,network_error,card,0.774,486,16,3,3,1.0,52.75,0,3.01,16,2,1,0.5,retry_now,1,12594.04
8002.65,card_declined,netbanking,0.673,561,15,5,5,1.0,1.26,1,16.27,14,0,0,0.0,retry_later,0,0.0
12538.46,insufficient_funds,card,0.63,54,19,5,4,0.8,21.96,0,22.46,22,2,0,0.0,request_alternative_payment,1,12538.46
17413.04,network_error,card,0.86,325,17,3,3,1.0,6.31,0,11.7,9,1,1,1.0,retry_later,1,17413.04
2694.38,insufficient_funds,card,0.89,545,20,5,5,1.0,10.06,0,5.41,19,0,0,0.0,request_alternative_payment,1,2694.38
16586.93,insufficient_funds,card,0.814,650,24,6,5,0.8333333333333334,21.38,1,47.76,3,0,0,0.0,retry_later,1,16586.93
1548.11,card_declined,upi,0.522,273,24,13,7,0.5384615384615384,1.43,0,22.72,22,2,1,0.5,retry_now,0,0.0
9082.22,card_declined,upi,0.776,319,16,3,2,0.6666666666666666,28.77,2,1.77,2,1,1,1.0,retry_now,0,0.0
3369.51,card_declined,upi,0.78,707,15,3,3,1.0,22.56,0,5.37,2,0,0,0.0,request_alternative_payment,1,3369.51
2375.48,card_declined,netbanking,0.791,384,29,7,6,0.8571428571428571,27.42,1,5.66,10,0,0,0.0,request_alternative_payment,1,2375.48
8174.45,card_declined,card,0.762,512,14,4,4,1.0,42.33,1,5.79,0,2,2,1.0,request_alternative_payment,1,8174.45
10648.29,insufficient_funds,upi,0.842,177,11,3,3,1.0,44.15,0,19.28,13,0,0,0.0,request_alternative_payment,1,10648.29
10398.41,expired_card,card,0.764,785,21,6,4,0.6666666666666666,28.57,1,0.68,10,1,0,0.0,retry_now,0,0.0
5937.72,insufficient_funds,card,0.628,220,16,4,3,0.75,31.79,3,28.31,22,1,1,1.0,retry_now,0,0.0
5556.7,expired_card,card,0.773,315,22,6,5,0.8333333333333334,46.09,2,10.86,0,1,1,1.0,retry_later,0,0.0
7621.18,card_declined,upi,0.699,295,24,5,2,0.4,14.44,3,1.63,14,0,0,0.0,request_alternative_payment,0,0.0
6375.41,card_declined,netbanking,0.888,286,11,3,3,1.0,21.58,0,10.16,20,1,1,1.0,request_alternative_payment,1,6375.41
7710.03,network_error,card,0.585,497,19,7,5,0.7142857142857143,9.82,2,34.28,13,1,1,1.0,request_alternative_payment,1,7710.03
5886.36,card_declined,card,0.936,601,6,1,1,1.0,1.4,1,0.78,14,1,1,1.0,retry_now,1,5886.36
9812.58,card_declined,netbanking,0.768,575,19,5,3,0.6,8.2,2,16.37,1,1,1,1.0,retry_now,1,9812.58
1360.25,expired_card,netbanking,0.785,334,9,0,0,0.0,1.18,0,9.34,18,0,0,0.0,request_alternative_payment,0,0.0
4501.54,network_error,upi,0.723,310,29,7,5,0.7142857142857143,108.81,2,14.52,6,1,0,0.0,retry_now,0,0.0
1652.62,card_declined,card,0.774,591,22,2,2,1.0,26.49,0,2.43,23,2,2,1.0,request_alternative_payment,0,0.0
6238.87,network_error,card,0.628,248,7,2,2,1.0,26.47,1,1.96,18,1,0,0.0,request_alternative_payment,0,0.0
18596.66,card_declined,upi,0.88,303,12,1,1,1.0,91.72,1,41.97,12,0,0,0.0,retry_later,1,18596.66
3421.81,network_error,card,0.916,737,11,0,0,0.0,8.63,1,16.65,8,0,0,0.0,retry_now,1,3421.81
5535.82,insufficient_funds,upi,0.731,519,8,5,5,1.0,35.1,2,27.71,3,2,1,0.5,retry_now,0,0.0
9158.0,insufficient_funds,card,0.77,631,18,1,1,1.0,7.28,4,12.03,1,0,0,0.0,retry_now,0,0.0
956.25,card_declined,upi,0.675,890,23,6,5,0.8333333333333334,0.95,1,0.35,21,0,0,0.0,retry_now,1,956.25
3292.84,insufficient_funds,upi,0.946,270,15,1,1,1.0,12.9,1,23.64,20,0,0,0.0,request_alternative_payment,1,3292.84
6692.92,network_error,card,0.752,237,16,6,4,0.6666666666666666,52.72,1,25.57,16,1,0,0.0,request_card_update,1,6692.92
492.55,insufficient_funds,card,0.7,374,20,4,4,1.0,6.56,1,14.44,5,1,1,1.0,retry_now,1,492.55
2288.72,insufficient_funds,card,0.914,789,12,3,3,1.0,52.68,0,76.65,12,0,0,0.0,retry_later,1,2288.72
12062.78,network_error,netbanking,0.653,273,15,7,5,0.7142857142857143,3.25,2,19.53,12,2,1,0.5,retry_now,1,12062.78
11154.42,card_declined,wallet,0.996,675,22,0,0,0.0,19.6,0,17.74,20,2,2,1.0,retry_later,1,11154.42
6745.61,expired_card,card,0.813,85,25,1,1,1.0,9.03,0,3.57,20,0,0,0.0,request_card_update,1,6745.61
10126.91,insufficient_funds,card,0.827,576,18,1,1,1.0,18.21,1,8.43,18,2,2,1.0,retry_now,1,10126.91
